date,product_id,product_name,category,units_sold,selling_price,promotion,discount,holiday,store_location,stock_available
2024-06-17,13,Backpack Pro,Accessories,14,79.99,False,0,False,New York,23
2024-06-17,10,Pen Set,Stationery,123,12.99,False,0,False,New York,515
2024-06-18,1,Laptop Pro 15,Electronics,15,1299.99,False,0,False,Phoenix,39
2024-06-18,4,Mechanical Keyboard,Electronics,75,119.99,True,20,False,New York,236
2024-06-18,9,Notebook A4,Stationery,223,4.99,False,0,False,Chicago,742
2024-06-18,10,Pen Set,Stationery,181,12.99,False,0,False,Los Angeles,733
2024-06-18,3,USB-C Hub,Electronics,65,49.99,False,0,False,Chicago,105
2024-06-18,2,Wireless Mouse,Electronics,34,29.99,False,0,False,Los Angeles,128
2024-06-19,7,Standing Desk,Furniture,8,599.99,False,0,False,New York,15
2024-06-19,8,Bookshelf,Furniture,14,199.99,False,0,False,New York,27
2024-06-19,9,Notebook A4,Stationery,191,4.99,False,0,False,New York,419
2024-06-19,13,Backpack Pro,Accessories,36,79.99,False,0,False,Phoenix,144
2024-06-19,10,Pen Set,Stationery,126,12.99,False,0,False,Los Angeles,341
2024-06-19,2,Wireless Mouse,Electronics,61,29.99,False,0,False,Chicago,245
2024-06-19,9,Notebook A4,Stationery,176,4.99,False,0,False,Los Angeles,359
2024-06-20,3,USB-C Hub,Electronics,61,39.99,True,20,False,Phoenix,97
2024-06-20,8,Bookshelf,Furniture,24,199.99,True,0,False,Los Angeles,118
2024-06-20,15,Desk Lamp,Accessories,38,34.99,False,0,False,Chicago,86
2024-06-21,8,Bookshelf,Furniture,16,199.99,False,0,False,New York,61
2024-06-21,3,USB-C Hub,Electronics,70,49.99,True,0,False,Phoenix,238
2024-06-21,5,Monitor 27inch,Electronics,37,379.99,True,5,False,New York,179
2024-06-21,4,Mechanical Keyboard,Electronics,35,149.99,False,0,False,Houston,169
2024-06-22,3,USB-C Hub,Electronics,45,49.99,False,0,False,Chicago,70
2024-06-22,10,Pen Set,Stationery,193,12.99,False,0,False,Phoenix,355
2024-06-22,10,Pen Set,Stationery,147,12.99,False,0,False,New York,533
2024-06-22,6,Office Chair,Furniture,16,299.99,False,0,False,Chicago,76
2024-06-22,14,Water Bottle,Accessories,209,19.99,True,0,False,Los Angeles,667
2024-06-23,4,Mechanical Keyboard,Electronics,29,149.99,False,0,False,Houston,56
2024-06-23,13,Backpack Pro,Accessories,85,71.99,True,10,False,Los Angeles,405
2024-06-23,6,Office Chair,Furniture,7,299.99,False,0,False,Chicago,17
2024-06-23,14,Water Bottle,Accessories,145,19.99,False,0,False,Houston,489
2024-06-23,13,Backpack Pro,Accessories,27,79.99,False,0,False,Houston,122
2024-06-24,3,USB-C Hub,Electronics,60,49.99,False,0,False,Phoenix,126
2024-06-24,5,Monitor 27inch,Electronics,21,399.99,False,0,False,New York,75
2024-06-24,5,Monitor 27inch,Electronics,17,399.99,False,0,False,Chicago,27
2024-06-25,14,Water Bottle,Accessories,194,14.99,True,25,False,Houston,786
2024-06-25,4,Mechanical Keyboard,Electronics,27,149.99,False,0,False,Houston,72
2024-06-25,10,Pen Set,Stationery,181,12.99,False,0,False,New York,303
2024-06-25,10,Pen Set,Stationery,135,12.99,False,0,False,Houston,367
2024-06-25,15,Desk Lamp,Accessories,27,34.99,False,0,False,Phoenix,53
2024-06-25,5,Monitor 27inch,Electronics,10,399.99,False,0,False,New York,20
2024-06-26,10,Pen Set,Stationery,157,12.99,False,0,False,New York,332
2024-06-26,2,Wireless Mouse,Electronics,86,29.99,False,0,False,Los Angeles,407
2024-06-26,12,Markers Pack,Stationery,158,6.99,False,0,False,Houston,290
2024-06-27,2,Wireless Mouse,Electronics,113,29.99,False,0,False,Chicago,530
2024-06-27,14,Water Bottle,Accessories,87,19.99,False,0,False,Phoenix,292
2024-06-28,10,Pen Set,Stationery,143,12.99,False,0,False,Los Angeles,545
2024-06-28,9,Notebook A4,Stationery,94,4.99,False,0,False,Chicago,144
2024-06-28,12,Markers Pack,Stationery,182,6.64,True,5,False,Houston,298
2024-06-28,9,Notebook A4,Stationery,222,4.99,False,0,False,New York,747
2024-06-29,1,Laptop Pro 15,Electronics,13,1299.99,False,0,False,Houston,48
2024-06-29,6,Office Chair,Furniture,12,299.99,False,0,False,Los Angeles,18
2024-06-29,10,Pen Set,Stationery,220,12.99,False,0,False,Los Angeles,372
2024-06-29,13,Backpack Pro,Accessories,40,79.99,False,0,False,Houston,89
2024-06-29,4,Mechanical Keyboard,Electronics,45,149.99,False,0,False,Chicago,206
2024-07-01,15,Desk Lamp,Accessories,45,34.99,False,0,False,Los Angeles,130
2024-07-01,14,Water Bottle,Accessories,66,19.99,False,0,False,Houston,303
2024-07-01,12,Markers Pack,Stationery,114,6.99,False,0,False,New York,436
2024-07-01,5,Monitor 27inch,Electronics,18,399.99,False,0,False,Phoenix,69
2024-07-01,15,Desk Lamp,Accessories,78,29.74,True,15,False,Los Angeles,227
2024-07-02,10,Pen Set,Stationery,286,11.04,True,15,False,Chicago,777
2024-07-02,4,Mechanical Keyboard,Electronics,31,149.99,False,0,False,Chicago,90
2024-07-02,13,Backpack Pro,Accessories,24,79.99,False,0,False,Chicago,50
2024-07-02,8,Bookshelf,Furniture,12,199.99,False,0,False,Phoenix,30
2024-07-02,15,Desk Lamp,Accessories,48,26.24,True,25,False,New York,171
2024-07-02,11,Printer Paper,Stationery,207,8.99,False,0,False,Los Angeles,744
2024-07-02,10,Pen Set,Stationery,159,12.99,False,0,False,New York,446
2024-07-02,6,Office Chair,Furniture,3,299.99,False,0,False,New York,7
2024-07-03,1,Laptop Pro 15,Electronics,11,1299.99,False,0,False,New York,53
2024-07-03,8,Bookshelf,Furniture,11,199.99,False,0,False,Chicago,17
2024-07-03,12,Markers Pack,Stationery,97,6.99,False,0,False,Phoenix,460
2024-07-03,13,Backpack Pro,Accessories,23,79.99,False,0,False,Los Angeles,103
2024-07-04,4,Mechanical Keyboard,Electronics,39,149.99,False,0,False,New York,137
2024-07-04,5,Monitor 27inch,Electronics,20,399.99,False,0,False,Los Angeles,54
2024-07-05,11,Printer Paper,Stationery,196,8.99,False,0,False,Chicago,306
2024-07-05,14,Water Bottle,Accessories,111,17.99,True,10,False,Phoenix,279
2024-07-05,6,Office Chair,Furniture,16,299.99,False,0,True,Chicago,36
2024-07-05,4,Mechanical Keyboard,Electronics,26,149.99,False,0,False,Chicago,102
2024-07-05,8,Bookshelf,Furniture,15,199.99,False,0,False,Los Angeles,40
2024-07-05,13,Backpack Pro,Accessories,30,79.99,False,0,False,Houston,98
2024-07-06,1,Laptop Pro 15,Electronics,16,1299.99,False,0,False,Los Angeles,46
2024-07-06,15,Desk Lamp,Accessories,42,34.99,False,0,False,Chicago,170
2024-07-06,1,Laptop Pro 15,Electronics,23,1299.99,False,0,False,Chicago,43
2024-07-06,7,Standing Desk,Furniture,8,599.99,False,0,False,Houston,24
2024-07-07,8,Bookshelf,Furniture,15,199.99,False,0,False,New York,30
2024-07-07,4,Mechanical Keyboard,Electronics,35,149.99,False,0,False,Houston,158
2024-07-07,5,Monitor 27inch,Electronics,29,379.99,True,5,False,Chicago,51
2024-07-07,14,Water Bottle,Accessories,239,16.99,True,15,False,Chicago,1024
2024-07-07,12,Markers Pack,Stationery,169,5.59,True,20,False,New York,457
2024-07-07,11,Printer Paper,Stationery,182,8.99,False,0,False,Phoenix,453
2024-07-08,2,Wireless Mouse,Electronics,99,29.99,False,0,False,Los Angeles,209
2024-07-08,13,Backpack Pro,Accessories,35,63.99,True,20,False,New York,58
2024-07-08,1,Laptop Pro 15,Electronics,19,1299.99,True,0,False,New York,29
2024-07-08,5,Monitor 27inch,Electronics,20,399.99,False,0,False,Chicago,82
2024-07-08,12,Markers Pack,Stationery,161,6.99,False,0,False,New York,462
2024-07-08,12,Markers Pack,Stationery,83,6.99,False,0,False,Los Angeles,376
2024-07-08,14,Water Bottle,Accessories,115,19.99,False,0,False,Chicago,185
2024-07-08,14,Water Bottle,Accessories,110,19.99,False,0,False,Houston,238
2024-07-09,10,Pen Set,Stationery,124,12.99,False,0,False,Chicago,332
2024-07-09,12,Markers Pack,Stationery,251,6.29,True,10,False,Phoenix,890
2024-07-09,5,Monitor 27inch,Electronics,23,399.99,False,0,False,New York,71
2024-07-09,4,Mechanical Keyboard,Electronics,29,149.99,False,0,False,Chicago,123
2024-07-09,6,Office Chair,Furniture,17,299.99,False,0,False,New York,35
2024-07-10,7,Standing Desk,Furniture,7,599.99,False,0,False,Houston,12
2024-07-10,4,Mechanical Keyboard,Electronics,32,149.99,False,0,False,Phoenix,62
2024-07-10,2,Wireless Mouse,Electronics,60,29.99,False,0,False,Houston,202
2024-07-10,2,Wireless Mouse,Electronics,63,29.99,False,0,False,Phoenix,237
2024-07-10,15,Desk Lamp,Accessories,36,34.99,False,0,False,Phoenix,156
2024-07-10,5,Monitor 27inch,Electronics,34,399.99,False,0,True,Los Angeles,152
2024-07-10,12,Markers Pack,Stationery,120,6.99,False,0,False,Phoenix,187
2024-07-11,6,Office Chair,Furniture,18,299.99,False,0,False,Los Angeles,30
2024-07-11,6,Office Chair,Furniture,12,299.99,False,0,False,Los Angeles,19
2024-07-11,13,Backpack Pro,Accessories,14,79.99,False,0,False,Phoenix,50
2024-07-11,4,Mechanical Keyboard,Electronics,37,149.99,False,0,False,Phoenix,118
2024-07-11,5,Monitor 27inch,Electronics,20,399.99,False,0,False,Los Angeles,88
2024-07-12,7,Standing Desk,Furniture,9,599.99,False,0,False,New York,26
2024-07-12,5,Monitor 27inch,Electronics,24,399.99,False,0,False,Los Angeles,118
2024-07-13,12,Markers Pack,Stationery,226,6.99,False,0,False,Chicago,681
2024-07-13,10,Pen Set,Stationery,235,12.99,False,0,False,Los Angeles,745
2024-07-13,10,Pen Set,Stationery,199,12.99,False,0,False,New York,409
2024-07-13,14,Water Bottle,Accessories,148,19.99,False,0,False,Houston,394
2024-07-13,12,Markers Pack,Stationery,142,6.99,False,0,False,Chicago,565
2024-07-13,8,Bookshelf,Furniture,14,199.99,False,0,False,Phoenix,58
2024-07-14,1,Laptop Pro 15,Electronics,17,1299.99,False,0,False,Chicago,54
2024-07-15,1,Laptop Pro 15,Electronics,15,1299.99,False,0,False,Phoenix,53
2024-07-15,11,Printer Paper,Stationery,174,8.99,False,0,False,Houston,722
2024-07-15,8,Bookshelf,Furniture,13,199.99,False,0,False,Phoenix,38
2024-07-15,2,Wireless Mouse,Electronics,100,29.99,False,0,False,Phoenix,428
2024-07-15,4,Mechanical Keyboard,Electronics,39,149.99,False,0,False,New York,184
2024-07-15,9,Notebook A4,Stationery,80,4.99,False,0,False,Chicago,337
2024-07-15,1,Laptop Pro 15,Electronics,16,1299.99,False,0,False,Chicago,77
2024-07-16,2,Wireless Mouse,Electronics,83,29.99,False,0,False,Phoenix,377
2024-07-16,6,Office Chair,Furniture,10,299.99,False,0,True,Los Angeles,23
2024-07-16,7,Standing Desk,Furniture,11,599.99,False,0,False,New York,53
2024-07-16,4,Mechanical Keyboard,Electronics,40,149.99,False,0,False,Houston,142
2024-07-17,1,Laptop Pro 15,Electronics,12,1299.99,False,0,False,Chicago,52
2024-07-17,7,Standing Desk,Furniture,9,599.99,False,0,False,Los Angeles,27
2024-07-17,14,Water Bottle,Accessories,58,19.99,False,0,False,Los Angeles,258
2024-07-17,10,Pen Set,Stationery,199,12.99,False,0,False,Los Angeles,645
2024-07-17,7,Standing Desk,Furniture,15,509.99,True,15,False,Chicago,37
2024-07-18,6,Office Chair,Furniture,22,239.99,True,20,False,Los Angeles,72
2024-07-18,1,Laptop Pro 15,Electronics,22,1299.99,False,0,False,Chicago,58
2024-07-18,6,Office Chair,Furniture,12,299.99,False,0,False,Los Angeles,19
2024-07-18,6,Office Chair,Furniture,17,299.99,False,0,False,Chicago,37
2024-07-18,13,Backpack Pro,Accessories,38,79.99,False,0,False,Los Angeles,85
2024-07-18,4,Mechanical Keyboard,Electronics,31,149.99,False,0,False,Chicago,133
2024-07-19,14,Water Bottle,Accessories,203,15.99,True,20,False,Houston,788
2024-07-19,13,Backpack Pro,Accessories,18,79.99,False,0,False,New York,58
2024-07-19,2,Wireless Mouse,Electronics,72,29.99,False,0,False,Houston,347
2024-07-19,5,Monitor 27inch,Electronics,26,359.99,True,10,False,Los Angeles,72
2024-07-19,10,Pen Set,Stationery,163,9.74,True,25,False,Houston,663
2024-07-19,11,Printer Paper,Stationery,264,8.99,False,0,False,New York,1148
2024-07-20,6,Office Chair,Furniture,34,224.99,True,25,False,Chicago,165
2024-07-20,8,Bookshelf,Furniture,18,199.99,False,0,False,New York,64
2024-07-20,3,USB-C Hub,Electronics,62,49.99,False,0,False,New York,268
2024-07-20,1,Laptop Pro 15,Electronics,27,1299.99,False,0,False,Los Angeles,132
2024-07-21,6,Office Chair,Furniture,17,299.99,False,0,False,Houston,65
2024-07-21,5,Monitor 27inch,Electronics,24,399.99,False,0,False,Houston,101
2024-07-21,12,Markers Pack,Stationery,138,6.99,False,0,False,Phoenix,598
2024-07-21,10,Pen Set,Stationery,183,12.99,False,0,False,Los Angeles,518
2024-07-22,13,Backpack Pro,Accessories,29,79.99,False,0,True,Houston,134
2024-07-23,11,Printer Paper,Stationery,196,8.99,False,0,False,Houston,341
2024-07-23,6,Office Chair,Furniture,11,299.99,False,0,False,New York,38
2024-07-23,7,Standing Desk,Furniture,6,599.99,False,0,False,Houston,24
2024-07-24,5,Monitor 27inch,Electronics,28,399.99,False,0,False,Houston,119
2024-07-24,12,Markers Pack,Stationery,159,6.99,False,0,False,Los Angeles,417
2024-07-24,5,Monitor 27inch,Electronics,14,399.99,False,0,False,Houston,41
2024-07-24,4,Mechanical Keyboard,Electronics,37,149.99,False,0,False,Los Angeles,171
2024-07-24,13,Backpack Pro,Accessories,16,79.99,False,0,False,New York,63
2024-07-24,13,Backpack Pro,Accessories,23,79.99,False,0,False,Houston,47
2024-07-24,8,Bookshelf,Furniture,14,199.99,False,0,False,Phoenix,34
2024-07-24,2,Wireless Mouse,Electronics,49,29.99,False,0,False,Houston,163
2024-07-25,12,Markers Pack,Stationery,112,6.99,False,0,False,Phoenix,540
2024-07-25,9,Notebook A4,Stationery,232,4.99,False,0,False,Los Angeles,1092
2024-07-26,7,Standing Desk,Furniture,3,599.99,False,0,False,New York,7
2024-07-26,15,Desk Lamp,Accessories,32,34.99,False,0,False,New York,110
2024-07-26,4,Mechanical Keyboard,Electronics,33,149.99,False,0,False,New York,65
2024-07-26,4,Mechanical Keyboard,Electronics,34,149.99,False,0,False,New York,166
2024-07-26,7,Standing Desk,Furniture,8,599.99,False,0,False,New York,22
2024-07-26,9,Notebook A4,Stationery,121,4.99,False,0,False,Houston,557
2024-07-26,1,Laptop Pro 15,Electronics,14,1104.99,True,15,False,Houston,61
2024-07-26,8,Bookshelf,Furniture,24,179.99,True,10,False,Los Angeles,48
2024-07-26,11,Printer Paper,Stationery,102,8.99,False,0,True,Phoenix,400
2024-07-26,12,Markers Pack,Stationery,129,5.59,True,20,False,Chicago,473
2024-07-26,12,Markers Pack,Stationery,113,6.99,False,0,False,Houston,414
2024-07-27,13,Backpack Pro,Accessories,30,79.99,False,0,False,New York,144
2024-07-27,9,Notebook A4,Stationery,255,4.99,False,0,False,Houston,1031
2024-07-27,9,Notebook A4,Stationery,174,4.99,False,0,False,Phoenix,809
2024-07-28,5,Monitor 27inch,Electronics,39,399.99,False,0,False,Los Angeles,111
2024-07-28,9,Notebook A4,Stationery,381,4.99,True,0,False,Los Angeles,1508
2024-07-28,4,Mechanical Keyboard,Electronics,51,127.49,True,15,False,Houston,80
2024-07-29,9,Notebook A4,Stationery,329,3.99,True,20,False,Houston,987
2024-07-29,12,Markers Pack,Stationery,88,6.99,False,0,False,New York,158
2024-07-29,15,Desk Lamp,Accessories,29,34.99,False,0,False,New York,56
2024-07-29,9,Notebook A4,Stationery,229,4.99,False,0,False,Houston,1015
2024-07-30,6,Office Chair,Furniture,11,299.99,False,0,False,Houston,51
2024-07-30,6,Office Chair,Furniture,15,299.99,False,0,False,Chicago,31
2024-07-30,11,Printer Paper,Stationery,213,8.99,False,0,False,Los Angeles,988
2024-07-31,13,Backpack Pro,Accessories,19,79.99,False,0,False,Los Angeles,60
2024-07-31,10,Pen Set,Stationery,179,12.99,False,0,False,Phoenix,796
2024-07-31,5,Monitor 27inch,Electronics,33,359.99,True,10,False,Los Angeles,58
2024-07-31,11,Printer Paper,Stationery,163,8.99,False,0,True,New York,431
2024-07-31,12,Markers Pack,Stationery,115,6.99,False,0,False,Houston,259
2024-07-31,14,Water Bottle,Accessories,159,19.99,False,0,False,New York,331
2024-08-01,15,Desk Lamp,Accessories,21,34.99,False,0,False,New York,67
2024-08-01,8,Bookshelf,Furniture,12,199.99,False,0,False,New York,44
2024-08-01,11,Printer Paper,Stationery,87,8.99,False,0,False,Phoenix,315
2024-08-01,4,Mechanical Keyboard,Electronics,27,149.99,False,0,False,Phoenix,49
2024-08-01,2,Wireless Mouse,Electronics,86,29.99,False,0,False,Chicago,286
2024-08-01,10,Pen Set,Stationery,197,12.99,False,0,False,New York,453
2024-08-02,5,Monitor 27inch,Electronics,22,399.99,False,0,False,Los Angeles,38
2024-08-02,9,Notebook A4,Stationery,204,4.99,False,0,False,Houston,609
2024-08-02,4,Mechanical Keyboard,Electronics,9,149.99,False,0,False,Phoenix,39
2024-08-03,15,Desk Lamp,Accessories,60,29.74,True,15,False,New York,225
2024-08-03,6,Office Chair,Furniture,19,299.99,False,0,False,Phoenix,91
2024-08-03,7,Standing Desk,Furniture,10,599.99,False,0,False,Los Angeles,42
2024-08-03,4,Mechanical Keyboard,Electronics,24,149.99,False,0,False,Houston,96
2024-08-03,9,Notebook A4,Stationery,269,4.49,True,10,False,Phoenix,784
2024-08-03,8,Bookshelf,Furniture,18,199.99,False,0,False,Chicago,60
2024-08-05,10,Pen Set,Stationery,114,12.99,False,0,False,Phoenix,299
2024-08-05,11,Printer Paper,Stationery,107,8.99,False,0,False,Houston,484
2024-08-05,15,Desk Lamp,Accessories,28,27.99,True,20,False,Los Angeles,125
2024-08-05,12,Markers Pack,Stationery,130,6.99,False,0,False,Houston,424
2024-08-05,14,Water Bottle,Accessories,102,18.99,True,5,False,Houston,211
2024-08-05,12,Markers Pack,Stationery,119,6.99,False,0,False,Los Angeles,554
2024-08-05,10,Pen Set,Stationery,119,12.99,False,0,False,Los Angeles,548
2024-08-05,7,Standing Desk,Furniture,7,599.99,False,0,False,Phoenix,21
2024-08-05,10,Pen Set,Stationery,75,12.99,False,0,False,New York,193
2024-08-05,3,USB-C Hub,Electronics,56,49.99,False,0,False,Los Angeles,193
2024-08-06,1,Laptop Pro 15,Electronics,21,1299.99,False,0,False,Houston,101
2024-08-06,10,Pen Set,Stationery,138,12.99,False,0,False,Houston,352
2024-08-06,4,Mechanical Keyboard,Electronics,42,149.99,False,0,False,Houston,122
2024-08-07,2,Wireless Mouse,Electronics,62,29.99,False,0,False,Houston,194
2024-08-07,15,Desk Lamp,Accessories,45,34.99,False,0,False,Chicago,218
2024-08-07,4,Mechanical Keyboard,Electronics,40,149.99,False,0,False,Chicago,172
2024-08-07,3,USB-C Hub,Electronics,44,49.99,False,0,False,New York,186
2024-08-07,5,Monitor 27inch,Electronics,29,399.99,False,0,True,Houston,87
2024-08-08,5,Monitor 27inch,Electronics,34,339.99,True,15,False,New York,63
2024-08-08,9,Notebook A4,Stationery,223,4.99,False,0,False,Phoenix,910
2024-08-08,9,Notebook A4,Stationery,141,4.99,False,0,False,New York,600
2024-08-08,12,Markers Pack,Stationery,46,6.99,False,0,False,Chicago,124
2024-08-09,5,Monitor 27inch,Electronics,21,399.99,False,0,False,New York,71
2024-08-09,6,Office Chair,Furniture,15,299.99,False,0,False,New York,67
2024-08-09,10,Pen Set,Stationery,180,12.99,False,0,False,Los Angeles,540
2024-08-09,10,Pen Set,Stationery,269,12.34,True,5,False,Chicago,988
2024-08-09,8,Bookshelf,Furniture,17,199.99,False,0,False,New York,67
2024-08-10,6,Office Chair,Furniture,16,299.99,False,0,False,Phoenix,65
2024-08-10,7,Standing Desk,Furniture,14,599.99,False,0,False,New York,40
2024-08-11,2,Wireless Mouse,Electronics,180,29.99,False,0,False,Los Angeles,588
2024-08-11,13,Backpack Pro,Accessories,44,79.99,False,0,False,New York,185
2024-08-12,12,Markers Pack,Stationery,79,6.99,False,0,False,Phoenix,130
2024-08-12,14,Water Bottle,Accessories,109,19.99,False,0,False,Los Angeles,249
2024-08-12,15,Desk Lamp,Accessories,42,34.99,False,0,False,Los Angeles,73
2024-08-12,9,Notebook A4,Stationery,183,4.99,False,0,False,Houston,901
2024-08-12,10,Pen Set,Stationery,117,12.99,False,0,False,Chicago,476
2024-08-13,14,Water Bottle,Accessories,84,19.99,False,0,False,Chicago,148
2024-08-13,13,Backpack Pro,Accessories,29,79.99,False,0,False,Los Angeles,91
2024-08-13,4,Mechanical Keyboard,Electronics,50,134.99,True,10,False,Los Angeles,191
2024-08-13,11,Printer Paper,Stationery,198,8.54,True,5,False,Los Angeles,634
2024-08-14,6,Office Chair,Furniture,7,299.99,False,0,False,Chicago,14
2024-08-14,11,Printer Paper,Stationery,209,8.99,False,0,False,Houston,477
2024-08-15,14,Water Bottle,Accessories,176,19.99,False,0,False,Chicago,793
2024-08-15,4,Mechanical Keyboard,Electronics,28,149.99,False,0,False,New York,117
2024-08-15,12,Markers Pack,Stationery,109,6.99,False,0,False,Los Angeles,319
2024-08-15,1,Laptop Pro 15,Electronics,14,1299.99,False,0,False,Chicago,26
2024-08-15,9,Notebook A4,Stationery,276,4.99,False,0,False,Los Angeles,1186
2024-08-15,12,Markers Pack,Stationery,124,6.99,False,0,False,Los Angeles,491
2024-08-15,2,Wireless Mouse,Electronics,103,29.99,False,0,False,New York,385
2024-08-15,12,Markers Pack,Stationery,166,6.99,False,0,False,Phoenix,443
2024-08-16,9,Notebook A4,Stationery,213,4.99,False,0,False,Los Angeles,423
2024-08-16,14,Water Bottle,Accessories,95,19.99,False,0,False,Chicago,360
2024-08-16,8,Bookshelf,Furniture,9,199.99,False,0,False,Houston,42
2024-08-17,13,Backpack Pro,Accessories,48,79.99,False,0,False,Houston,144
2024-08-17,4,Mechanical Keyboard,Electronics,48,149.99,False,0,False,Los Angeles,216
2024-08-17,13,Backpack Pro,Accessories,28,79.99,False,0,False,Los Angeles,87
2024-08-17,5,Monitor 27inch,Electronics,25,399.99,False,0,False,Chicago,69
2024-08-17,7,Standing Desk,Furniture,13,599.99,False,0,False,Phoenix,59
2024-08-17,7,Standing Desk,Furniture,7,599.99,False,0,False,Houston,21
2024-08-17,5,Monitor 27inch,Electronics,22,399.99,False,0,False,Houston,86
2024-08-18,8,Bookshelf,Furniture,16,199.99,False,0,False,Phoenix,52
2024-08-18,15,Desk Lamp,Accessories,45,34.99,False,0,False,Houston,196
2024-08-18,11,Printer Paper,Stationery,270,8.99,False,0,False,Chicago,1059
2024-08-19,6,Office Chair,Furniture,18,299.99,False,0,True,Houston,44
2024-08-19,13,Backpack Pro,Accessories,27,79.99,False,0,False,Chicago,94
2024-08-19,9,Notebook A4,Stationery,149,4.99,False,0,False,Chicago,465
2024-08-19,11,Printer Paper,Stationery,183,8.99,False,0,False,Phoenix,717
2024-08-19,10,Pen Set,Stationery,178,12.99,False,0,False,Los Angeles,763
2024-08-20,4,Mechanical Keyboard,Electronics,44,149.99,False,0,False,Phoenix,83
2024-08-20,3,USB-C Hub,Electronics,52,49.99,False,0,False,New York,214
2024-08-20,6,Office Chair,Furniture,10,254.99,True,15,False,Houston,17
2024-08-22,2,Wireless Mouse,Electronics,75,29.99,False,0,False,Chicago,295
2024-08-22,8,Bookshelf,Furniture,17,199.99,False,0,False,Houston,48
2024-08-22,15,Desk Lamp,Accessories,28,34.99,False,0,False,Houston,120
2024-08-23,14,Water Bottle,Accessories,110,19.99,False,0,False,New York,325
2024-08-24,3,USB-C Hub,Electronics,74,49.99,False,0,False,Phoenix,168
2024-08-24,14,Water Bottle,Accessories,233,19.99,False,0,False,New York,461
2024-08-25,3,USB-C Hub,Electronics,54,42.49,True,15,False,Phoenix,251
2024-08-25,6,Office Chair,Furniture,20,299.99,False,0,False,Houston,87
2024-08-25,11,Printer Paper,Stationery,233,8.99,False,0,False,Chicago,793
2024-08-25,6,Office Chair,Furniture,25,254.99,True,15,False,Phoenix,42
2024-08-26,8,Bookshelf,Furniture,12,199.99,False,0,False,New York,59
2024-08-26,10,Pen Set,Stationery,187,12.99,False,0,False,Los Angeles,423
2024-08-27,13,Backpack Pro,Accessories,37,79.99,False,0,False,Los Angeles,134
2024-08-27,5,Monitor 27inch,Electronics,27,359.99,True,10,False,New York,109
2024-08-27,14,Water Bottle,Accessories,70,19.99,False,0,False,Los Angeles,211
2024-08-27,4,Mechanical Keyboard,Electronics,22,149.99,False,0,False,Phoenix,66
2024-08-27,6,Office Chair,Furniture,7,299.99,False,0,False,Phoenix,23
2024-08-28,11,Printer Paper,Stationery,113,8.99,False,0,False,Chicago,500
2024-08-28,14,Water Bottle,Accessories,73,19.99,False,0,False,New York,312
2024-08-28,3,USB-C Hub,Electronics,52,49.99,False,0,False,Chicago,104
2024-08-28,1,Laptop Pro 15,Electronics,3,1169.99,True,10,False,Houston,13
2024-08-29,2,Wireless Mouse,Electronics,24,29.99,False,0,False,Phoenix,119
2024-08-29,14,Water Bottle,Accessories,162,17.99,True,10,False,Houston,783
2024-08-30,10,Pen Set,Stationery,167,12.99,False,0,False,New York,450
2024-08-30,5,Monitor 27inch,Electronics,23,399.99,False,0,False,Phoenix,67
2024-08-30,15,Desk Lamp,Accessories,36,34.99,False,0,False,Phoenix,145
2024-08-30,5,Monitor 27inch,Electronics,21,399.99,False,0,False,Chicago,76
2024-08-30,8,Bookshelf,Furniture,11,199.99,False,0,False,Los Angeles,30
2024-08-30,8,Bookshelf,Furniture,17,179.99,True,10,False,Los Angeles,83
2024-08-31,4,Mechanical Keyboard,Electronics,36,149.99,False,0,False,Chicago,173
2024-08-31,12,Markers Pack,Stationery,191,6.99,False,0,False,Chicago,402
2024-08-31,1,Laptop Pro 15,Electronics,5,1299.99,False,0,False,Chicago,23
2024-08-31,3,USB-C Hub,Electronics,52,49.99,False,0,False,Chicago,162
2024-08-31,2,Wireless Mouse,Electronics,115,29.99,False,0,False,New York,444
2024-08-31,3,USB-C Hub,Electronics,53,49.99,False,0,False,New York,210
2024-08-31,11,Printer Paper,Stationery,379,7.64,True,15,False,Los Angeles,1148
2024-08-31,8,Bookshelf,Furniture,15,199.99,False,0,False,Chicago,35
2024-08-31,13,Backpack Pro,Accessories,23,63.99,True,20,False,Chicago,73
2024-08-31,3,USB-C Hub,Electronics,61,49.99,False,0,False,Los Angeles,139
2024-09-01,14,Water Bottle,Accessories,91,19.99,False,0,False,Chicago,402
2024-09-01,13,Backpack Pro,Accessories,38,79.99,False,0,False,Chicago,182
2024-09-02,6,Office Chair,Furniture,6,299.99,False,0,False,Los Angeles,10
2024-09-02,1,Laptop Pro 15,Electronics,18,1299.99,False,0,False,Los Angeles,75
2024-09-02,7,Standing Desk,Furniture,12,599.99,False,0,True,Chicago,41
2024-09-03,10,Pen Set,Stationery,105,12.99,False,0,False,Chicago,272
2024-09-03,9,Notebook A4,Stationery,230,4.99,False,0,False,New York,457
2024-09-03,1,Laptop Pro 15,Electronics,6,1299.99,False,0,False,Chicago,10
2024-09-03,2,Wireless Mouse,Electronics,55,29.99,False,0,False,New York,264
2024-09-03,3,USB-C Hub,Electronics,41,49.99,False,0,False,New York,101
2024-09-04,4,Mechanical Keyboard,Electronics,35,149.99,False,0,False,Phoenix,81
2024-09-04,4,Mechanical Keyboard,Electronics,19,149.99,False,0,False,New York,62
